MOLECULE_NAME,SMILES,PPB
103759060,CCCCC1=NC2=C(N1CC3=CC=CC=C3)C4=CC=CC=C4N=C2N,98.29
103759062,CCCCCCC1=NC2=C(N1CC3=CC=CC=C3)C4=CC=CC=C4N=C2N,99.64
103764854,CN(C)CCOC1=C(C=CC(=C1)NS(=O)(=O)C2=C(C=C(C=C2Cl)C(F)(F)F)Cl)Cl,99.71
103769588,CNCC1=CC=C(C=C1)C2=C3CCNC(=O)C4=C3C(=CC(=C4)F)N2,76.81
104234145,CC(C)C(CCCN(C)CCC1=CC(=C(C=C1)OC)OC)(C#N)C2=CC(=C(C=C2)OC)OC,89.27
104234151,C1CNC[C@H]([C@@H]1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4,89.91
104234169,CN(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)O)C(=O)O,46.55
104234229,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CO)O)C)O)F)C,71.53
104234246,CCOC(=O)C1=C(NC(=C(C1C2=CC=CC=C2Cl)C(=O)OC)C)COCCN,98.09
104234266,CCN1CCN(C(=O)C1=O)C(=O)N[C@H](C2=CC=C(C=C2)O)C(=O)N[C@H]3[C@@H]4N(C3=O)C(=C(CS4)CSC5=NN=NN5C)C(=O)O,90.12
104234350,C[N+]1(CCC(C1)OC(=O)C(C2CCCC2)(C3=CC=CC=C3)O)C,28.95
104238347,CCOC1=CC(=CC(=C1C2=CC=C(C=C2)F)OCC)CN3CCC(CC3)NC(=O)C4=CN=CC(=C4)C,98.51
104239250,CC1=C2C(=CC=C1)N=C(N(C2=O)C3=CC=CC=C3C)CN4C=NC5=C(N=CN=C54)N,98.64
104239253,CC1=C2C(=CC=C1)N=C(N(C2=O)C3=CC=CC=C3C)CN4C5=NC=NC(=C5C(=N4)C6=CC(=C(C=C6)O)F)N,98
104242437,C1C[C@@H]([C@H](C1)OCC2=CC=CC=C2)NC[C@@H](C3=C4C(=C(C=C3)O)NC(=O)S4)O,93.1
104242458,C[C@H]1CN=C(C2=C(O1)C=CS2)N,51.15
104243144,C1CC1NC(=O)C2=NOC(=C2)C3=CC=CS3,92.32
104246854,C[C@@H](C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H]2CCCC3=CC=CC=C23)C(C)(C)C)NC,91.99
104247392,C[C@@H]1CNC2=C(C(=O)N1)SC3=C2C4=C(C=C3)N=C(C=C4)C5=CN=C(C=C5)C,84.9
104247808,C1C[C@@H](CNC1)NC2=NC=C(C3=C2C=C(S3)C4=CC=C(C=C4)Cl)C(=O)N,99.19
104248639,CCNC(=O)C[C@H]1C2=NN=C(N2C3=C(C=C(C=C3)OC)C(=N1)C4=CC=C(C=C4)Cl)C,75.97
104251918,COC1=CC2=C(C(=CN=C2C=C1)C#N)CCN3CCC(CC3)NCC4=CC5=C(C=N4)OCS5,91.1
123083185,CN(CCOC1=CC=C(C=C1)CC2C(=O)NC(=O)S2)C3=CC=CC=N3,99.74
123083652,CC(C)(CC1=CC=CC(=C1)CC(=O)NCC2=CC(=CC=C2)C3=CC=C(C=C3)O)NC[C@@H](C4=CC(=C(C=C4)O)NS(=O)(=O)C)O,99.47
123084749,C1CCN(C1)CCN2C3=C(C=C(C=C3)N4C=CC5=C(C4=O)C=C(O5)C6=CC=C(C=C6)Cl)C=N2,99.34
123084801,C1C[C@@H](CNC1)NC2=NC=C(C3=C2C=C(S3)C4=CC=C(C=C4)C(=O)N)C(=O)N,73.81
123086577,CC#C[C@@]1(CC[C@@H]2[C@@]1(C[C@@H](C3=C4CCC(=O)C=C4CC[C@@H]23)C5=CC=C(C=C5)N(C)C)C)O,99.85
123086875,CC1([C@@H](C(=O)N1OS(=O)(=O)O)NC(=O)/C(=N\OCC2=CC(=O)C(=CN2O)O)/C3=CSC(=N3)N)C,69.12
123086932,COC1=CC=C(C=C1)C2=CC3=C(S2)C(=CN=C3N[C@H]4CCCNC4)C(=O)N,93.39
123087478,C1=CC(=C(N=C1)C(=O)NCC(=O)O)O,76.81
123087762,CC1=NC(=CS1)C(=O)N2CCOC3(C2)CCN(CC3)CC4=CC=C(C=C4)Cl,56.86
123087792,CN1C(=NN=N1)SCC2=C(N3[C@@H]([C@@](C3=O)(NC(=O)CSCC#N)OC)SC2)C(=O)O,80.65
123089034,C1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=C2)C(=O)NCC4=CC=CC=N4,98.7
123089357,C1C[C@@H](CNC1)NC2=NC=C(C3=C2C=C(S3)C4=CC(=C(C=C4)F)Cl)C(=O)N,99.61
123090120,C1=CC(=CC=C1CCNCC2=C(N=C3C=C(C=CC3=C2)O)C4=CSC=C4)Br,99.85
123090162,CN(C)CC/C=C/1\C2=CC=CC=C2COC3=CC=CC=C31,78.79
123090281,CS(=O)(=O)C1=CC=C(C=C1)[C@H]([C@@H](CF)NC(=O)C(Cl)Cl)O,32.37
123091618,COC1=CC(=CC(=C1O)OC)C(=O)OCCCCN=C(N)N,38.14
123091633,C1C[C@@H](CNC1)NC2=NC=C(C3=C2C=C(S3)C4=CC=C(C=C4)F)C(=O)N,97.38
123092910,C1CC1C2=NC3=CC=CC=C3C(=C2/C=C/[C@H](C[C@H](CC(=O)O)O)O)C4=CC=C(C=C4)F,98
123093837,COC1=CC=CC(=C1)C2=CC3=C(S2)C(=CN=C3N[C@H]4CCCNC4)C(=O)N,95.63
123093912,C1C[C@@H](CNC1)NC2=NC=C(C3=C2C=C(S3)C4=CC(=C(C=C4)Cl)F)C(=O)N,98.94
123094231,C1CCN(C1)CCN2C3=C(C=C(C=C3)N4C=CC(=CC4=O)OCC5=CC=CC=C5)C=N2,83.04
123095965,C1CCN(C1)CCN2C3=C(C=C(C=C3)N4C=CC(=CC4=O)C5=CC=CC=C5)C=N2,83.04
123096125,C1C[C@@H](CNC1)NC2=NC=C(C3=C2C=C(S3)C4=CC(=C(C=C4)F)F)C(=O)N,98.09
123098649,C1C[C@@H](CNC1)NC2=NC=C(C3=C2C=C(S3)Br)C(=O)N,82.05
123100842,C1C[C@@H](CNC1)NC2=NC=C(C3=C2C=C(S3)C4=C(C=C(C=C4)F)F)C(=O)N,95.33
123101353,CN1CCCN(CC1)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl,93.94
123101506,C1CN(CCC12CCN(CC2)C(=O)C3=CC(=CC=C3)N4CC5=C(C4=O)C(=CC=C5)Cl)C6=CC=NC=C6,99.05
124955966,CC1=CC(=NN1)NC2=NC(=NC=C2F)N[C@@H](C)C3=NC=C(C=N3)F,52.88
124955967,C[C@@H](C1=NC=C(C=N1)F)NC2=NC=C(C(=N2)NC3=NNC(=C3)C4CC4)F,77.62
124955972,C[C@@H](C1=NC=C(C=N1)F)NC2=NC=C(C(=N2)NC3=CC(=NN3)OC)Cl,87.87
124957021,C[C@H](C1=NC=C(C=C1)OCC(F)(F)F)NC(=O)CC2=CC=C(C=C2)C3CC3,99.59
124957687,C1CN(CCN1CC2=C(C=CC(=C2)Cl)OCC(=O)O)S(=O)(=O)C3=CC=CC=C3,96.17
124958196,CC1=CC(=C(C=C1)F)NC2=C(N=NC3=CC(=C(C=C32)OC)OC)C(=O)N,96.87
124958432,C1=CC2=C(C=C1F)C(=CN2)CCCCCN,64.01
124958586,CC1=CC(=NN1)NC2=NC(=NC=C2C)N[C@@H](C)C3=NC=C(C=N3)F,71.99
124958587,CC1=CC(=NN1)NC2=NC(=NC=C2Br)N[C@@H](C)C3=NC=C(C=N3)F,91.46
124958588,C[C@@H](C1=NC=C(C=N1)F)NC2=NC(=C(C(=N2)N3CCOCC3)F)NC4=CC(=NN4)OC,74.69
124960054,C1=CC2=C(C=C1C3=CC=NC=C3)SC(=N2)N,88.11
124960347,CC[C@H]1CN(CCN1S(=O)(=O)C2=CC=CC=C2)CC3=C(C=CC(=C3)Cl)OCC(=O)O,99.31
124960348,C[C@H]1CN(CCN1C(=O)CC2=CC=C(C=C2)F)CC3=C(C=CC(=C3)Cl)OCC(=O)O,97.13
124961209,C[C@@H](C1=NC=C(C=N1)F)NC2=NC=C(C(=N2)NC3=CC(=NN3)OC)Br,87.62
124961210,C[C@@H](C1=NC=C(C=N1)F)NC2=NC=C(C(=N2)NC3=CC(=NN3)N(C)C)Cl,89.49
124961679,CC1=C(C=CC(=C1)CN2CC3=CC=CC=C3C2C(=O)NC4=C(C=C(C=C4)Cl)Cl)OCC(=O)O,99.87
124962416,C1CN(CCC1OC(=O)NC2=CC=CC=C2C3=CC=CC=C3)CCCCCCCCCNC[C@@H](C4=C5C=CC(=O)NC5=C(C=C4)O)O,88.11
124962954,C[C@H]1CN(CCN1S(=O)(=O)C2=CC=CC=C2)CC3=C(C=CC(=C3)Cl)OCC(=O)O,97.26
124963062,COC1=CC=C(C=C1)CC(=O)NCC2=CC=CC=C2C3=CC=CC=C3C(=O)NCCC4=CN=CC=C4,99.34
124963108,COC1=C(C=C2C(=C1)C(=C(N=N2)C(=O)N)NC3=C(C(=CC=C3)Cl)F)OC,97.81
124963109,COC1=C(C=C2C(=C1)C(=C(N=N2)C(=O)N)NC3=C(C(=CC=C3)Cl)Cl)OC,98.81
124963110,CCOC1=C(C=C2C(=C1)N=NC(=C2NC3=C(C=C(C=C3)C)F)C(=O)N)N4CCN(CC4)C,98.4
124963111,CC1=CC(=C(C=C1)F)NC2=C(N=NC3=CC(=C(C=C32)N4CCN(CC4)C)OC)C(=O)N,92.95
124963273,C[C@@H](C1=NC=C(C=N1)F)NC2=NC(=CC(=N2)N3CCOCC3)NC4=CC(=NN4)OC,72.45
124965247,COC1=NC=C(C=C1)C2=CC3=C(C=C2)N=C(S3)N,96.17
124965250,C[C@@H](C1=CC=C(C=C1)C(=O)O)NC(=O)C2=CC=CC3=C2N(CC3)CC4=CC=C(C=C4)Cl,98.67
124965575,C[C@@H]1CN(CCN1S(=O)(=O)C2=CC=CC=C2)CC3=C(C=CC(=C3)Cl)OCC(=O)O,99.49
124965741,CN1CCN(CC1)C2=C(C=C3C(=C2)C(=C(N=N3)C(=O)N)NC4=C(C(=CC=C4)Cl)F)OC,92.16
124966247,COC1=NC=CN=C1NS(=O)(=O)C2=CC=C(C=C2)N,76.81
124966485,CC1=CC(=NN1)NC2=C(C(=NC(=N2)N[C@@H](C)C3=NC=C(C=N3)F)N4CCOCC4)Cl,77.21
124966772,CC1=C(OC2=CC=CC=C12)CN(C)C(=O)/C=C/C3=CC4=C(NC(=O)CC4)N=C3,94.56
124968017,C1=CC(=CC(=C1)N2C(=CC(=N2)C(=O)N)C(=O)N)C3=C(C=CC(=C3)C(F)(F)F)C(F)(F)F,96.72
124968230,C1CN(CCN1CC2=C(C=CC(=C2)Cl)OCC(=O)O)S(=O)(=O)CC3=CC=CC=C3,99.33
124969128,C[C@@H](C1=NC=C(C=N1)F)NC2=NC=C(C(=N2)NC3=NNC(=C3)C4CC4)Cl,94.32
124969129,C[C@@H](C1=NC=C(C=N1)F)NC2=NC(=C(C(=N2)N3CCOCC3)Cl)NC4=CC(=NN4)OC,92.16
124969842,CC1=C(C(=NO1)C)C2=CC=C(C=C2)CNS(=O)(=O)C3=C(ON=C3C)C,92.48
124970893,C1CN(CCN1CC2=C(C=CC(=C2)Cl)OCC(=O)O)S(=O)(=O)C3=CC=C(C=C3)F,98.99
124970895,C[C@H]1CN(CCN1C(=O)CC2=CC=CC=C2)CC3=C(C=CC(=C3)Cl)OCC(=O)O,97.38
124971054,CCOC1=C(C=C2C(=C1)N=NC(=C2NC3=C(C=C(C=C3)F)F)C(=O)N)N4CCN(CC4)C,96.17
124971055,CN1CCN(CC1)C2=C(C=C3C(=C2)C(=C(N=N3)C(=O)N)NC4=C(C=C(C=C4)F)F)OC,90.52
124971795,CC1=CC(=NN1)NC2=NC(=NC=C2Cl)O[C@@H](C)C3=NC=C(C=N3)F,75.12
124971797,C[C@@H](C1=NC=C(C=N1)F)NC2=NC=C(C(=N2)NC3=CC(=NN3)N(C)C)F,78.01
124971798,CC1=CC(=NN1)NC2=CC(=NC(=N2)N[C@@H](C)C3=NC=C(C=N3)F)N4CCOCC4,45.98
124972228,CN(C)CCC=C1C2=CC=CC=C2COC3=CC=CC=C31,76.39
124972357,C1=CC=C(C=C1)CC2=CC3=C(C=C2)C(=O)C=C(N3)C4=CN=CC=C4,99.49
124972358,C1=CC=C(C=C1)C(C2=CC3=C(C=C2)C(=O)C=C(N3)C4=CN=CC=C4)O,97.32
124973490,C[C@H]1CN(CCN1C(=O)CC2=CC=C(C=C2)Cl)CC3=C(C=CC(=C3)Cl)OCC(=O)O,98.13
124973491,C[C@H]1CN(CCN1C(=O)CC2=CC=C(C=C2)Cl)CC3=C(C=CC(=C3)Cl)O[C@@H](C)C(=O)O,97.44
124973641,COC1=C(C=CC(=C1)/C=C\2/C(=O)NC(=O)S2)OC3=C(C=C(C=C3)C#N)C(F)(F)F,99.95
124973767,CC1=CC(=C(C=C1)NC2=C(N=NC3=CC(=C(C=C32)N4CCN(CC4)C)OC)C(=O)N)F,93.67
124974124,CC1=CC(=CC=C1)NC2=NC3=CC=CC=C3C(=N2)NCC4=CC=CO4,99.93
124974371,CC1=CC(=NN1)NC2=C(C(=NC(=N2)N[C@@H](C)C3=NC=C(C=N3)F)N4CCOCC4)F,91.64
124976078,C1CN(CCN(C1)S(=O)(=O)CC2=CC=CC=C2)CC3=C(C=CC(=C3)Cl)OCC(=O)O,84.3
124976224,COC1=C(C=C2C(=C1)C(=C(N=N2)C(=O)N)NC3=C(C=C(C=C3)F)F)OC,95.53
124976225,CC1=CC(=C(C=C1)NC2=C(N=NC3=CC(=C(C=C32)OC)OC)C(=O)N)F,96.72
124976226,CCOC1=C(C=C2C(=C1)N=NC(=C2NC3=C(C=CC(=C3)C)F)C(=O)N)N4CCN(CC4)C,89.27
124976227,CCOC1=C(C=C2C(=C1)N=NC(=C2NC3=C(C(=CC=C3)Cl)F)C(=O)N)N4CCN(CC4)C,98.09
124976467,CC1=C(C=C(C=C1)CO)N(C2=NC(=NC=C2)NC3=CC(=CC(=C3)S(=O)(=O)C)N4CCOCC4)C(C)C,95.91
124976565,CS(=O)(=O)N1CCC(CC1)NC(=O)NC23CC4CC(C2)CC(C4)C3,71.05
131271923,CC1=C(C=C(C=C1)CO)N(C)C2=NC(=NC=C2)NC3=CC(=CC(=C3)N4CCOCC4)N5CCOCC5,91.82
131272679,CC1=CC(=NN1)NC2=C(C=C(C(=N2)N[C@@H](C)C3=NC=C(C=C3)F)C#N)F,94.68
131273181,COC[C@H](CN1C(=O)C=NN(C1=O)C2=CC(=C(C=C2)Cl)C(=O)NCC3(CCCCCC3)O)O,41.45
131273510,C1=CC=C(C=C1)C2=C(C=CC(=C2)[N+](=O)[O-])OCC(=O)O,99.59
131273512,CS(=O)(=O)C1=CC=C(C=C1)C2=C(C=CC(=C2)C(F)(F)F)OCC(=O)O,93.24
131273513,CCN(CC)S(=O)(=O)C1=CC=C(C=C1)C2=C(C=CC(=C2)C(F)(F)F)OCC(=O)O,98.78
131275503,CS(=O)(=O)C1=CC(=C(C=C1)C2=C(C=CC(=C2)C(F)(F)F)OCC(=O)O)Cl,95.82
131277169,C1=CC=C(C=C1)CCNC(=O)C2=C(C=CC(=C2)N3C(=O)NC(=O)C=N3)Cl,97.49
131277478,CCS(=O)(=O)C1=CC=C(C=C1)C2=C(C=CC(=C2)Cl)OCC(=O)O,97.26
131277479,CCS(=O)(=O)C1=CC(=C(C=C1)C2=C(C=CC(=C2)C(F)(F)F)CCC(=O)O)C,97.44
131277535,CSCCC(C1=NC2=CC=CC=C2N1)NC(=O)C3=NC=CN=C3,60.22
131279545,CCS(=O)(=O)C1=CC(=C(C=C1)C2=C(C=CC(=C2)C(F)(F)F)OCC(=O)O)Cl,97.66
131279546,CCS(=O)(=O)C1=CC(=C(C=C1)C2=C(C=CC(=C2)C(F)(F)F)OCC(=O)O)C,95.72
131279549,CC1=C(C(=CC=C1)C)NC(=O)C(C2=CC=C(S2)C)NC(=O)C3=CC=CC=C3O,99.57
131280104,C1=CC=C(C=C1)CN2C=C(C3=CC=CC=C32)C(=O)O,98.09
131280185,CC1=CC(=NN1)NC2=C(C=C(C(=N2)N[C@@H](C)C3=NC=C(C=C3)F)C#N)Cl,96.42
131281588,CCS(=O)(=O)C1=CC(=C(C=C1)C2=C(C=CC(=C2)C(F)(F)F)O[C@@H](C)C(=O)O)C,95.82
131281648,CC1=C(SC(=N1)C(=O)[C@H](C)OC2=CC=C(C=C2)SCCCCCC3=CC=CC=C3)CCCC(=O)O,99.3
131283539,C1=CC(=C(C=C1C#N)C2=C(C=CC(=C2)C(F)(F)F)OCC(=O)O)F,97.07
131283540,C1=CC(=CC(=C1)C2=C(C=CC(=C2)Cl)OCC(=O)O)C#N,99.25
131283541,CCS(=O)(=O)C1=CC(=C(C=C1)C2=C(C=CC(=C2)Cl)OCC(=O)O)F,95.12
131283542,CCS(=O)(=O)C1=CC(=C(C=C1)C2=C(C=CC(=C2)Cl)OCC(=O)O)C(F)(F)F,98.47
131283970,CC1=C(C=C(C=C1)CO)N(C)C2=NC(=NC=C2)NC3=CC(=CC(=C3)N4CCOCC4)N5CCCOCC5,94.44
131284826,C[C@@H]1CN(C[C@@H](N1)C)C(=O)N[C@H](CC2=CC=C(C=C2)F)C(=O)N3CCC(CC3)(C4CCCCC4)C(=O)NC(C)(C)C,92.32
131285556,CS(=O)(=O)C1=CC(=C(C=C1)C2=C(C=CC(=C2)Cl)OCC(=O)O)Cl,97.49
131285557,CCC1=CC(=C(C=C1)OCC(=O)O)C2=CC=C(C=C2)S(=O)(=O)C,94.32
131285558,CCS(=O)(=O)C1=CC(=C(C=C1)C2=C(C=CC(=C2)Cl)OCC(=O)O)C,99.71
131285954,CN(C1=NC(=NC=C1)NC2=CC(=CC(=C2)N3CCOCC3)N4CCOCC4)C5=CC=CC(=C5)CO,90.32
131287029,CC1=C(N=CN=C1OC2CCN(CC2)C(=O)OC(C)C)OC3=C(N=CC=C3)C,99.21
131287614,C1=CC(=CC(=C1)C2=C(C=CC(=C2)C(F)(F)F)OCC(=O)O)C#N,98.61
131287618,CCS(=O)(=O)C1=CC(=C(C=C1)C2=C(C=CC(=C2)Cl)OCC(=O)O)Cl,97.32
134435281,CC(C1=CC2=C(C=C1)OCC(=O)N2CCN3CCC(CC3)NCC4=NC5=C(C=C4)OCC(=O)N5)O,88.82
134435282,CS(=O)(=O)C1=CC2=C(C=C1)OCC(=O)N2CCN3CCC(CC3)NCC4=NC5=C(C=C4)OCC(=O)N5,85.48
134435283,C1CN(CCC1NCC2=NC3=C(C=C2)OCC(=O)N3)CCN4C(=O)COC5=C4C=C(C=C5)C#N,77.21
134435284,COC1=CC2=C(C=C1)OCC(=O)N2CCN3CCC(CC3)NCC4=NC5=C(C=C4)OCC(=O)N5,88.82
134436286,CC(C)N(CCNCCC1=C2C(=C(C=C1)O)NC(=O)S2)C(=O)CCOCCC3=CC=CC=C3,97.2
134436606,COC1=CC=CC=C1C(=O)/C=C/C2=CC=CC=C2C(F)(F)F,99.91
134439094,C1CN(CCC1NCC2=NC3=C(C=C2)OCC(=O)N3)CCN4C(=O)COC5=C4C=C(C=C5)O,86.59
134439095,C1CN(CCC1NCC2=NC3=C(C=C2)OCC(=O)N3)CCN4C(=O)COC5=C4C=C(C=C5)C6=CC=CO6,99.4
134439849,CC(C)(C)OC(=O)NCC1CCC(CC1)CNC(=O)C2=CC(=NC3=CC=CC=C32)N4CCN(CC4)CCN(C)C,93.94
134439850,CC(C)(C)OC(=O)NCC1CCC(CC1)CNC(=O)C2=CC(=NC3=CC=CC=C32)N4CCC(CC4)CCN(C)C,96.65
134440798,CC1=C(C(=NO1)C2=C(C=CC=C2Cl)Cl)CC(=O)NCC3=CN=C(C=C3)OCC(F)(F)F,99.1
134441128,C1=CC=C2C(=C1)C=CC=C2CCOCCSCCCNC[C@@H](C3=C4C(=C(C=C3)O)NC(=O)S4)O,99.33
134441129,C1=CC(=C(C(=C1)Cl)Cl)CCNCCCSCCNC[C@@H](C2=C3C(=C(C=C2)O)NC(=O)S3)O,94.06
134442993,C1CN(CCC1NCC2=NC3=C(C=C2)OCC(=O)N3)CCN4C(=O)COC5=C4C=C(C=C5)OC(F)(F)F,97.91
134444010,CC1=C2C(=NC=C1)N=C(N2)CCC3=NC=CC(=C3)OC,80.29
134444019,CCCN(CCNCCC1=C2C(=C(C=C1)O)NC(=O)S2)C(=O)CCOCCC3=CC=CC=C3,93.94
134444883,C[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=C(N=C32)OCC4CC45CC5)N)O)O,75.12
134446865,CN(C)S(=O)(=O)C1=CC2=C(C=C1)OCC(=O)N2CCN3CCC(CC3)NCC4=NC5=C(C=C4)OCC(=O)N5,90.72
134447555,CC(C)(C)OC(=O)NCC1CCC(CC1)CNC(=O)C2=CC(=NC3=CC=CC=C32)N4CCC(CC4)CCN5CC(C5)O,97
134447881,CCCCN(CCNCCC1=C2C(=C(C=C1)O)NC(=O)S2)C(=O)CCOCCC3=CC=CC=C3,94.68
134448000,C1CC(C1)C2=NC3=NC=CN=C3N2CC4=CC(=O)NC5=C4C=CC(=C5F)F,79.92
134448836,C[C@@H]1[C@@H]([C@H]([C@@H](O1)N2C=NC3=C(N=C(N=C32)OCC4CC45CC5)N)O)Cl,95.53
134449036,CC1=CC(=C2C=C(C=CC2=N1)OC)N3CC(OC3=O)CNC(=O)C4CC4,67.63
134449640,C1CCC(C1)[C@@H](CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3,94.68
134450767,CC1=NN=C(C=C1)N2CC(C2)COC3=CC=C(C=C3)C4=NOC(=N4)C,93.8
134450805,C1CN(CCC1NCC2=NC3=C(C=C2)OCC(=O)N3)CCN4C(=O)COC5=C4C=C(C=C5)Br,97.38
134450807,C1CN(CCC1NCC2=NC3=C(C=C2)OCC(=O)N3)CCN4C(=O)COC5=C4C=C(C=C5)Cl,92.8
134450808,C1CN(CCC1NCC2=NC3=C(C=C2)OCC(=O)N3)CCN4C(=O)COC5=C4C=C(C=C5)F,83.04
134451503,CC(C)(C)OC(=O)NCC1CCC(CC1)CNC(=O)C2=CC(=NC3=CC=CC=C32)C4=CC=CC=C4,99.92
134451519,CN(C)CCC1CCN(CC1)C2=NC3=CC=CC=C3C(=C2)C(=O)NCC4CCC(CC4)CNC(=O)OC5CCOCC5,82.05
134451520,CC(C)(C)COC(=O)NCC1CCC(CC1)CNC(=O)C2=CC(=NC3=CC=CC=C32)N4CCC(CC4)CCN(C)C,98.61
134451809,CCN(CCNCCC1=C2C(=C(C=C1)O)NC(=O)S2)C(=O)CCOCCC3=CC=CC=C3,94.56
134452369,CC1=C(C(=NO1)C2=C(C=CC=C2Cl)Cl)NC(=O)OCC3=C(C=CC=C3Cl)F,99.8
134452683,C1CC(C1)COC2=NC(=C3C(=N2)N(C=N3)[C@H]4[C@@H]([C@@H]([C@H](O4)CF)O)O)N,77.21
134454745,COC[C@@H](CN1C(=O)C=NN(C1=O)C2=CC(=C(C=C2)Cl)C(=O)NCC3(CCCCCC3)O)O,58.55
134455258,CC(C)(C)OC(=O)NCC1CCC(CC1)CNC(=O)C2=CC(=NC3=CC=CC=C32)C4=CC=CC(=C4)CN,98.61
134455575,COC1=CC(=NC=C1)CCC2=NC3=C(N2)C=C(C=N3)Br,95.91
134456488,C1=CC=C(C=C1)CCNCCCSCCNC[C@@H](C2=C3C(=C(C=C2)O)NC(=O)S3)O,52.88
134458429,CC(=O)C1=CC2=C(C=C1)OCC(=O)N2CCN3CCC(CC3)NCC4=NC5=C(C=C4)OCC(=O)N5,88.11
134459120,CC(C)(C)OC(=O)NCC1CCC(CC1)CNC(=O)C2=CC(=NC3=CC=CC=C32)N4CCC(CC4)CCO,99.3
134459314,CC1=C(C=CC=C1NC(=O)C)NC2=NC(=NC=N2)N3CCC(CC3)OCC4=CC=C(C=C4)OC(F)(F)F,98.81
134460298,C1=CC(=CC(=C1)Cl)CCNCCCSCCNC[C@@H](C2=C3C(=C(C=C2)O)NC(=O)S3)O,84.3
134462194,C1CN(CCC1NCC2=NC3=C(C=C2)OCC(=O)N3)CCN4C(=O)COC5=C4C=C(C=C5)[N+](=O)[O-],75.12
134462195,CCS(=O)(=O)C1=CC2=C(C=C1)OCC(=O)N2CCN3CCC(CC3)NCC4=NC5=C(C=C4)OCC(=O)N5,69.61
134464228,CC1=CC(=CC(=C1C2=CC=CC(=C2)COC3=CC4=C(C=C3)[C@@H](CO4)CC(=O)O)C)OCCCS(=O)(=O)C,99.64
136920705,C[C@H](C1=NC2=C(C=CC=N2)C(=O)N1C3=CC=C(C=C3)Cl)N(CC4CCS(=O)(=O)CC4)C(=O)CC5=CC(=C(C=C5)C(F)(F)F)F,89.05
136921051,CC1=CC2=C(C=C1)N(C(=C2S(=O)(=O)C3=CC=CC(=C3)OC)C)CC(=O)O,99.37
136921635,C[C@](C1=CC=CC=C1)(C(=O)O[C@H]2C[N+]3(CCC2CC3)CCCC4=CC=NC=C4)N5CCCCC5,51.73
136921636,C[C@](C1=CC=CC=C1)(C(=O)O[C@H]2C[N+]3(CCC2CC3)CCCC4=CC5=C(C=C4)N=CS5)N6CCCCC6,95.72
136921703,C[C@@H](C(=O)N[C@H](C(=O)N[C@H]1CCCN(C1)CCC2=CC=C(C=C2)C(F)(F)F)C(C)(C)C)NC,90.72
136921707,CC1CCC2=CC=CC=C2N1S(=O)(=O)C3=C(C=C(C(=C3)NC(=O)CSCC(=O)O)OC)OC,87.37
136921818,C[C@@H](C(=O)N[C@@H](C1CCCCC1)C(=O)N2CC[C@@H]3[C@H]2CN(CC3)CCC4=CC=CC=C4)NC,94.32
136921905,C[C@@H](C(=O)N[C@@H](C1CCCCC1)C(=O)N[C@H]2CCCN(C2)CC3=CC=CC=C3)NC,63.47
136921906,C[C@@H](C(=O)N[C@@H](C1CCCCC1)C(=O)N[C@H]2CCCCN(C2)CC3=CC=CC=C3)NC,80.29
136922025,CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C(=NN2C3CCCCC3)C)C(=O)N[C@@H](C)C(C)(C)C,97.76
136922026,CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C(=NN2C3CCOC3)C)C(=O)N[C@@H](C)C(C)(C)C,92.64
136922661,C1CN(CCC1NCC2=CC3=C(C=N2)OCCO3)CCN4C(=O)COC5=CC=CC=C54,74.69
136922662,CC1=NC(=O)N(C2=C1C=CC(=C2)OC)CCN3CCC(CC3)NCC4=CC5=C(C=N4)OCCO5,59.66
136922820,C1=CC=C(C(=C1)C2=CC=C(C=C2)C3=C(C(=O)C4=C(N3)C=CN=C4)C#N)O,99.74
136922822,C1=CC=C(C(=C1)C2=CC=C(C=C2)C3=C(C(=O)C4=C(N3)C=CN=C4)C#N)Cl,99.92
136923027,CC(=O)NC1=CC(=C(C=C1OC)OC)S(=O)(=O)N(C)C2=CC=CC=C2,82.05
136923029,CC(=O)NC1=CC(=C(C=C1OC)OC)S(=O)(=O)NCC2=CC=CC=C2N3CCC(CC3)CO,87.37
136923218,COC1=CC=CC(=C1)CNCC2=CC=CC(=C2)CCNC[C@@H](C3=C4C(=C(C=C3)O)NC(=O)S4)O,86.32
136923373,C[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=C(N=C32)OC(C4CC4)C(F)(F)F)N)O)O,65.06
136923586,CC(=CCC[N+]12CCC(CC1)[C@H](C2)OC(=O)[C@](C)(C3=CC=CC=C3)N4CCCCC4)C,91.46
