MOLECULE_NAME,SMILES,Bound_per_MW
103744788,CCCCCCCC(=O)N[C@@H](CCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC1=O)CCN)CC2=CC=CC=C2)CC(C)C)CCN)C)[C@@H](C)O,0.074842946
103744790,CCCCCCCC(=O)N[C@@H](CCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC1=O)CCN)CC2=CC=CC=C2)CC(C)C)CCN)CCN)C,0.081237074
103744825,C[C@H]([C@H]1C(=O)NCC[C@@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1)CCN)CCN)CC(C)C)CC2=CC=CC=C2)CCN)NC(=O)[C@H](CCN)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)C)O,0.058390859
103744977,C1=CC(=C(C(=C1)F)N(C2=NC(=C(C=C2)C(=O)N)C3=C(C=C(C=C3)F)F)C(=O)N)F,0.150300626
103744991,CC1=C(C=C(C=C1)C(=O)NC)N2C(=CC(=C(C2=O)Br)OCC3=C(C=C(C=C3)F)F)C,0.195954369
103744992,CC1=C(C=C(C=C1F)C(=O)NC2CC2)C3=NC=C(C=C3)C(=O)NCC(C)(C)C,0.229772053
103746394,C1CNCCC1N2C=C(C=N2)C3=NC4=C(C=CC=C4N=C3)C5=CC(=C(C(=C5)F)CN6CCOCC6)F,0.186440747
103747384,C1CN(CCC1SC2=CC=CC=N2)C3=NC=NC(=C3[N+](=O)[O-])NC4=CC=C(C=C4)N5C=NC=N5,0.209930647
103748192,C[C@@H]1CN(C[C@@H](C1(C2=CC=CC=C2)O)C)C(=O)[C@@H]3CN(C[C@H]3C4=C(C=C(C=C4)F)F)C(C)(C)C,0.163215782
103749767,CCNC(=O)[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=C(N=C32)C(=O)NCCNC(=O)NC4CCN(CC4)C5=CC=CC=N5)NCC(C6=CC=CC=C6)C7=CC=CC=C7)O)O,0.127396396
103751910,CC(C)NC(=O)C1=NN(C(=O)C2=C(SC=C21)N)C3=CC=C(C=C3)Cl,0.272873592
103751969,C1CC1NC(=O)C2=NN(C(=O)C3=C(SC=C32)N)C4=CC=C(C=C4)Cl,0.272181051
103756867,C1CSCC2=C1N=C(NC2=O)C3=CC=C(C=C3)C(F)(F)F,0.312504002
103756927,CC(C)C1=CC=C(C=C1)NC(=O)CN2C=NC3=C2C(=O)N(C(=O)N3C)C,0.245837062
103759060,CCCCC1=NC2=C(N1CC3=CC=CC=C3)C4=CC=CC=C4N=C2N,0.297456383
103759062,CCCCCCC1=NC2=C(N1CC3=CC=CC=C3)C4=CC=CC=C4N=C2N,0.277944372
103764854,CN(C)CCOC1=C(C=CC(=C1)NS(=O)(=O)C2=C(C=C(C=C2Cl)C(F)(F)F)Cl)Cl,0.202767282
103769588,CNCC1=CC=C(C=C1)C2=C3CCNC(=O)C4=C3C(=CC(=C4)F)N2,0.23752903
104234145,CC(C)C(CCCN(C)CCC1=CC(=C(C=C1)OC)OC)(C#N)C2=CC(=C(C=C2)OC)OC,0.196365684
104234151,C1CNC[C@H]([C@@H]1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4,0.272974852
104234169,CN(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)O)C(=O)O,0.102432187
104234229,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CO)O)C)O)F)C,0.182257362
104234246,CCOC(=O)C1=C(NC(=C(C1C2=CC=CC=C2Cl)C(=O)OC)C)COCCN,0.239898063
104234266,CCN1CCN(C(=O)C1=O)C(=O)N[C@H](C2=CC=C(C=C2)O)C(=O)N[C@H]3[C@@H]4N(C3=O)C(=C(CS4)CSC5=NN=NN5C)C(=O)O,0.139573783
104234350,C[N+]1(CCC(C1)OC(=O)C(C2CCCC2)(C3=CC=CC=C3)O)C,0.090912802
104238347,CCOC1=CC(=CC(=C1C2=CC=C(C=C2)F)OCC)CN3CCC(CC3)NC(=O)C4=CN=CC(=C4)C,0.20038364
104239250,CC1=C2C(=CC=C1)N=C(N(C2=O)C3=CC=CC=C3C)CN4C=NC5=C(N=CN=C54)N,0.248187157
104239253,CC1=C2C(=CC=C1)N=C(N(C2=O)C3=CC=CC=C3C)CN4C5=NC=NC(=C5C(=N4)C6=CC(=C(C=C6)O)F)N,0.193092414
104242437,C1C[C@@H]([C@H](C1)OCC2=CC=CC=C2)NC[C@@H](C3=C4C(=C(C=C3)O)NC(=O)S4)O,0.232459426
104242458,C[C@H]1CN=C(C2=C(O1)C=CS2)N,0.280661516
104243144,C1CC1NC(=O)C2=NOC(=C2)C3=CC=CS3,0.394058392
104246854,C[C@@H](C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H]2CCCC3=CC=CC=C23)C(C)(C)C)NC,0.207838158
104247392,C[C@@H]1CNC2=C(C(=O)N1)SC3=C2C4=C(C=C3)N=C(C=C4)C5=CN=C(C=C5)C,0.226721037
104247808,C1C[C@@H](CNC1)NC2=NC=C(C3=C2C=C(S3)C4=CC=C(C=C4)Cl)C(=O)N,0.256365854
104248639,CCNC(=O)C[C@H]1C2=NN=C(N2C3=C(C=C(C=C3)OC)C(=N1)C4=CC=C(C=C4)Cl)C,0.179215105
104251918,COC1=CC2=C(C(=CN=C2C=C1)C#N)CCN3CCC(CC3)NCC4=CC5=C(C=N4)OCS5,0.197360867
123083185,CN(CCOC1=CC=C(C=C1)CC2C(=O)NC(=O)S2)C3=CC=CC=N3,0.279043742
123083652,CC(C)(CC1=CC=CC(=C1)CC(=O)NCC2=CC(=CC=C2)C3=CC=C(C=C3)O)NC[C@@H](C4=CC(=C(C=C4)O)NS(=O)(=O)C)O,0.161015138
123084749,C1CCN(C1)CCN2C3=C(C=C(C=C3)N4C=CC5=C(C4=O)C=C(O5)C6=CC=C(C=C6)Cl)C=N2,0.216451065
123084801,C1C[C@@H](CNC1)NC2=NC=C(C3=C2C=C(S3)C4=CC=C(C=C4)C(=O)N)C(=O)N,0.186630189
123086577,CC#C[C@@]1(CC[C@@H]2[C@@]1(C[C@@H](C3=C4CCC(=O)C=C4CC[C@@H]23)C5=CC=C(C=C5)N(C)C)C)O,0.232423348
123086875,CC1([C@@H](C(=O)N1OS(=O)(=O)O)NC(=O)/C(=N\OCC2=CC(=O)C(=CN2O)O)/C3=CSC(=N3)N)C,0.133311218
123086932,COC1=CC=C(C=C1)C2=CC3=C(S2)C(=CN=C3N[C@H]4CCCNC4)C(=O)N,0.244163884
123087478,C1=CC(=C(N=C1)C(=O)NCC(=O)O)O,0.391564115
123087762,CC1=NC(=CS1)C(=O)N2CCOC3(C2)CCN(CC3)CC4=CC=C(C=C4)Cl,0.140066166
123087792,CN1C(=NN=N1)SCC2=C(N3[C@@H]([C@@](C3=O)(NC(=O)CSCC#N)OC)SC2)C(=O)O,0.171033155
123089034,C1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=C2)C(=O)NCC4=CC=CC=N4,0.290809021
123089357,C1C[C@@H](CNC1)NC2=NC=C(C3=C2C=C(S3)C4=CC(=C(C=C4)F)Cl)C(=O)N,0.246012576
123090120,C1=CC(=CC=C1CCNCC2=C(N=C3C=C(C=CC3=C2)O)C4=CSC=C4)Br,0.227253071
123090162,CN(C)CC/C=C/1\C2=CC=CC=C2COC3=CC=CC=C31,0.282014296
123090281,CS(=O)(=O)C1=CC=C(C=C1)[C@H]([C@@H](CF)NC(=O)C(Cl)Cl)O,0.090363968
123091618,COC1=CC(=CC(=C1O)OC)C(=O)OCCCCN=C(N)N,0.122503517
123091633,C1C[C@@H](CNC1)NC2=NC=C(C3=C2C=C(S3)C4=CC=C(C=C4)F)C(=O)N,0.262867354
123092910,C1CC1C2=NC3=CC=CC=C3C(=C2/C=C/[C@H](C[C@H](CC(=O)O)O)O)C4=CC=C(C=C4)F,0.232520618
123093837,COC1=CC=CC(=C1)C2=CC3=C(S2)C(=CN=C3N[C@H]4CCCNC4)C(=O)N,0.250020262
123093912,C1C[C@@H](CNC1)NC2=NC=C(C3=C2C=C(S3)C4=CC(=C(C=C4)Cl)F)C(=O)N,0.244357838
123094231,C1CCN(C1)CCN2C3=C(C=C(C=C3)N4C=CC(=CC4=O)OCC5=CC=CC=C5)C=N2,0.200333407
123095965,C1CCN(C1)CCN2C3=C(C=C(C=C3)N4C=CC(=CC4=O)C5=CC=CC=C5)C=N2,0.21597834
123096125,C1C[C@@H](CNC1)NC2=NC=C(C3=C2C=C(S3)C4=CC(=C(C=C4)F)F)C(=O)N,0.252520962
123098649,C1C[C@@H](CNC1)NC2=NC=C(C3=C2C=C(S3)Br)C(=O)N,0.230956958
123100842,C1C[C@@H](CNC1)NC2=NC=C(C3=C2C=C(S3)C4=C(C=C(C=C4)F)F)C(=O)N,0.245415672
123101353,CN1CCCN(CC1)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl,0.298354824
123101506,C1CN(CCC12CCN(CC2)C(=O)C3=CC(=CC=C3)N4CC5=C(C4=O)C(=CC=C5)Cl)C6=CC=NC=C6,0.197692753
124955966,CC1=CC(=NN1)NC2=NC(=NC=C2F)N[C@@H](C)C3=NC=C(C=N3)F,0.159124694
124955967,C[C@@H](C1=NC=C(C=N1)F)NC2=NC=C(C(=N2)NC3=NNC(=C3)C4CC4)F,0.216600252
124955972,C[C@@H](C1=NC=C(C=N1)F)NC2=NC=C(C(=N2)NC3=CC(=NN3)OC)Cl,0.2408902
124957021,C[C@H](C1=NC=C(C=C1)OCC(F)(F)F)NC(=O)CC2=CC=C(C=C2)C3CC3,0.263191277
124957687,C1CN(CCN1CC2=C(C=CC(=C2)Cl)OCC(=O)O)S(=O)(=O)C3=CC=CC=C3,0.226332412
124958196,CC1=CC(=C(C=C1)F)NC2=C(N=NC3=CC(=C(C=C32)OC)OC)C(=O)N,0.271834144
124958432,C1=CC2=C(C=C1F)C(=CN2)CCCCCN,0.2905702
124958586,CC1=CC(=NN1)NC2=NC(=NC=C2C)N[C@@H](C)C3=NC=C(C=N3)F,0.219244415
124958587,CC1=CC(=NN1)NC2=NC(=NC=C2Br)N[C@@H](C)C3=NC=C(C=N3)F,0.232590076
124958588,C[C@@H](C1=NC=C(C=N1)F)NC2=NC(=C(C(=N2)N3CCOCC3)F)NC4=CC(=NN4)OC,0.17232588
124960054,C1=CC2=C(C=C1C3=CC=NC=C3)SC(=N2)N,0.387651127
124960347,CC[C@H]1CN(CCN1S(=O)(=O)C2=CC=CC=C2)CC3=C(C=CC(=C3)Cl)OCC(=O)O,0.219246733
124960348,C[C@H]1CN(CCN1C(=O)CC2=CC=C(C=C2)F)CC3=C(C=CC(=C3)Cl)OCC(=O)O,0.223341266
124961209,C[C@@H](C1=NC=C(C=N1)F)NC2=NC=C(C(=N2)NC3=CC(=NN3)OC)Br,0.214113087
124961210,C[C@@H](C1=NC=C(C=N1)F)NC2=NC=C(C(=N2)NC3=CC(=NN3)N(C)C)Cl,0.236861956
124961679,CC1=C(C=CC(=C1)CN2CC3=CC=CC=C3C2C(=O)NC4=C(C=C(C=C4)Cl)Cl)OCC(=O)O,0.205761826
124962416,C1CN(CCC1OC(=O)NC2=CC=CC=C2C3=CC=CC=C3)CCCCCCCCCNC[C@@H](C4=C5C=CC(=O)NC5=C(C=C4)O)O,0.137494636
124962954,C[C@H]1CN(CCN1S(=O)(=O)C2=CC=CC=C2)CC3=C(C=CC(=C3)Cl)OCC(=O)O,0.221582793
124963062,COC1=CC=C(C=C1)CC(=O)NCC2=CC=CC=C2C3=CC=CC=C3C(=O)NCCC4=CN=CC=C4,0.20713958
124963108,COC1=C(C=C2C(=C1)C(=C(N=N2)C(=O)N)NC3=C(C(=CC=C3)Cl)F)OC,0.259597903
124963109,COC1=C(C=C2C(=C1)C(=C(N=N2)C(=O)N)NC3=C(C(=CC=C3)Cl)Cl)OC,0.251277878
124963110,CCOC1=C(C=C2C(=C1)N=NC(=C2NC3=C(C=C(C=C3)C)F)C(=O)N)N4CCN(CC4)C,0.224397786
124963111,CC1=CC(=C(C=C1)F)NC2=C(N=NC3=CC(=C(C=C32)N4CCN(CC4)C)OC)C(=O)N,0.218973803
124963273,C[C@@H](C1=NC=C(C=N1)F)NC2=NC(=CC(=N2)N3CCOCC3)NC4=CC(=NN4)OC,0.174396353
124965247,COC1=NC=C(C=C1)C2=CC3=C(C=C2)N=C(S3)N,0.373739886
124965250,C[C@@H](C1=CC=C(C=C1)C(=O)O)NC(=O)C2=CC=CC3=C2N(CC3)CC4=CC=C(C=C4)Cl,0.226867744
124965575,C[C@@H]1CN(CCN1S(=O)(=O)C2=CC=CC=C2)CC3=C(C=CC(=C3)Cl)OCC(=O)O,0.226663295
124965741,CN1CCN(CC1)C2=C(C=C3C(=C2)C(=C(N=N3)C(=O)N)NC4=C(C(=CC=C4)Cl)F)OC,0.207148605
124966247,COC1=NC=CN=C1NS(=O)(=O)C2=CC=C(C=C2)N,0.274019029
124966485,CC1=CC(=NN1)NC2=C(C(=NC(=N2)N[C@@H](C)C3=NC=C(C=N3)F)N4CCOCC4)Cl,0.177952839
124966772,CC1=C(OC2=CC=CC=C12)CN(C)C(=O)/C=C/C3=CC4=C(NC(=O)CC4)N=C3,0.251872529
124968017,C1=CC(=CC(=C1)N2C(=CC(=N2)C(=O)N)C(=O)N)C3=C(C=CC(=C3)C(F)(F)F)C(F)(F)F,0.218665714
124968230,C1CN(CCN1CC2=C(C=CC(=C2)Cl)OCC(=O)O)S(=O)(=O)CC3=CC=CC=C3,0.226298775
124969128,C[C@@H](C1=NC=C(C=N1)F)NC2=NC=C(C(=N2)NC3=NNC(=C3)C4CC4)Cl,0.25164683
124969129,C[C@@H](C1=NC=C(C=N1)F)NC2=NC(=C(C(=N2)N3CCOCC3)Cl)NC4=CC(=NN4)OC,0.204855539
124969842,CC1=C(C(=NO1)C)C2=CC=C(C=C2)CNS(=O)(=O)C3=C(ON=C3C)C,0.255877462
124970893,C1CN(CCN1CC2=C(C=CC(=C2)Cl)OCC(=O)O)S(=O)(=O)C3=CC=C(C=C3)F,0.223506196
124970895,C[C@H]1CN(CCN1C(=O)CC2=CC=CC=C2)CC3=C(C=CC(=C3)Cl)OCC(=O)O,0.233578393
124971054,CCOC1=C(C=C2C(=C1)N=NC(=C2NC3=C(C=C(C=C3)F)F)C(=O)N)N4CCN(CC4)C,0.217348069
124971055,CN1CCN(CC1)C2=C(C=C3C(=C2)C(=C(N=N3)C(=O)N)NC4=C(C=C(C=C4)F)F)OC,0.211276646
124971795,CC1=CC(=NN1)NC2=NC(=NC=C2Cl)O[C@@H](C)C3=NC=C(C=N3)F,0.214777689
124971797,C[C@@H](C1=NC=C(C=N1)F)NC2=NC=C(C(=N2)NC3=CC(=NN3)N(C)C)F,0.215878902
124971798,CC1=CC(=NN1)NC2=CC(=NC(=N2)N[C@@H](C)C3=NC=C(C=N3)F)N4CCOCC4,0.115112885
124972228,CN(C)CCC=C1C2=CC=CC=C2COC3=CC=CC=C31,0.273423938
124972357,C1=CC=C(C=C1)CC2=CC3=C(C=C2)C(=O)C=C(N3)C4=CN=CC=C4,0.318498457
124972358,C1=CC=C(C=C1)C(C2=CC3=C(C=C2)C(=O)C=C(N3)C4=CN=CC=C4)O,0.296372091
124973490,C[C@H]1CN(CCN1C(=O)CC2=CC=C(C=C2)Cl)CC3=C(C=CC(=C3)Cl)OCC(=O)O,0.217414423
124973491,C[C@H]1CN(CCN1C(=O)CC2=CC=C(C=C2)Cl)CC3=C(C=CC(=C3)Cl)O[C@@H](C)C(=O)O,0.209378633
124973641,COC1=C(C=CC(=C1)/C=C\2/C(=O)NC(=O)S2)OC3=C(C=C(C=C3)C#N)C(F)(F)F,0.237767861
124973767,CC1=CC(=C(C=C1)NC2=C(N=NC3=CC(=C(C=C32)N4CCN(CC4)C)OC)C(=O)N)F,0.220669996
124974124,CC1=CC(=CC=C1)NC2=NC3=CC=CC=C3C(=N2)NCC4=CC=CO4,0.302459813
124974371,CC1=CC(=NN1)NC2=C(C(=NC(=N2)N[C@@H](C)C3=NC=C(C=N3)F)N4CCOCC4)F,0.21953697
124976078,C1CN(CCN(C1)S(=O)(=O)CC2=CC=CC=C2)CC3=C(C=CC(=C3)Cl)OCC(=O)O,0.186109149
124976224,COC1=C(C=C2C(=C1)C(=C(N=N2)C(=O)N)NC3=C(C=C(C=C3)F)F)OC,0.265125444
124976225,CC1=CC(=C(C=C1)NC2=C(N=NC3=CC(=C(C=C32)OC)OC)C(=O)N)F,0.271413218
124976226,CCOC1=C(C=C2C(=C1)N=NC(=C2NC3=C(C=CC(=C3)C)F)C(=O)N)N4CCN(CC4)C,0.203577138
124976227,CCOC1=C(C=C2C(=C1)N=NC(=C2NC3=C(C(=CC=C3)Cl)F)C(=O)N)N4CCN(CC4)C,0.213738628
124976467,CC1=C(C=C(C=C1)CO)N(C2=NC(=NC=C2)NC3=CC(=CC(=C3)S(=O)(=O)C)N4CCOCC4)C(C)C,0.187453093
124976565,CS(=O)(=O)N1CCC(CC1)NC(=O)NC23CC4CC(C2)CC(C4)C3,0.199857104
131271923,CC1=C(C=C(C=C1)CO)N(C)C2=NC(=NC=C2)NC3=CC(=CC(=C3)N4CCOCC4)N5CCOCC5,0.187155529
131272679,CC1=CC(=NN1)NC2=C(C=C(C(=N2)N[C@@H](C)C3=NC=C(C=C3)F)C#N)F,0.266440037
131273181,COC[C@H](CN1C(=O)C=NN(C1=O)C2=CC(=C(C=C2)Cl)C(=O)NCC3(CCCCCC3)O)O,0.086183774
131273510,C1=CC=C(C=C1)C2=C(C=CC(=C2)[N+](=O)[O-])OCC(=O)O,0.364472779
131273512,CS(=O)(=O)C1=CC=C(C=C1)C2=C(C=CC(=C2)C(F)(F)F)OCC(=O)O,0.249081039
131273513,CCN(CC)S(=O)(=O)C1=CC=C(C=C1)C2=C(C=CC(=C2)C(F)(F)F)OCC(=O)O,0.228958445
131275503,CS(=O)(=O)C1=CC(=C(C=C1)C2=C(C=CC(=C2)C(F)(F)F)OCC(=O)O)Cl,0.234404241
131277169,C1=CC=C(C=C1)CCNC(=O)C2=C(C=CC(=C2)N3C(=O)NC(=O)C=N3)Cl,0.262920851
131277478,CCS(=O)(=O)C1=CC=C(C=C1)C2=C(C=CC(=C2)Cl)OCC(=O)O,0.27411777
131277479,CCS(=O)(=O)C1=CC(=C(C=C1)C2=C(C=CC(=C2)C(F)(F)F)CCC(=O)O)C,0.243345704
131277535,CSCCC(C1=NC2=CC=CC=C2N1)NC(=O)C3=NC=CN=C3,0.183926723
131279545,CCS(=O)(=O)C1=CC(=C(C=C1)C2=C(C=CC(=C2)C(F)(F)F)OCC(=O)O)Cl,0.230979546
131279546,CCS(=O)(=O)C1=CC(=C(C=C1)C2=C(C=CC(=C2)C(F)(F)F)OCC(=O)O)C,0.237878675
131279549,CC1=C(C(=CC=C1)C)NC(=O)C(C2=CC=C(S2)C)NC(=O)C3=CC=CC=C3O,0.252397996
131280104,C1=CC=C(C=C1)CN2C=C(C3=CC=CC=C32)C(=O)O,0.390353583
131280185,CC1=CC(=NN1)NC2=C(C=C(C(=N2)N[C@@H](C)C3=NC=C(C=C3)F)C#N)Cl,0.259328092
131281588,CCS(=O)(=O)C1=CC(=C(C=C1)C2=C(C=CC(=C2)C(F)(F)F)O[C@@H](C)C(=O)O)C,0.230105879
131281648,CC1=C(SC(=N1)C(=O)[C@H](C)OC2=CC=C(C=C2)SCCCCCC3=CC=CC=C3)CCCC(=O)O,0.194055606
131283539,C1=CC(=C(C=C1C#N)C2=C(C=CC(=C2)C(F)(F)F)OCC(=O)O)F,0.286136232
131283540,C1=CC(=CC(=C1)C2=C(C=CC(=C2)Cl)OCC(=O)O)C#N,0.344975009
131283541,CCS(=O)(=O)C1=CC(=C(C=C1)C2=C(C=CC(=C2)Cl)OCC(=O)O)F,0.25514953
131283542,CCS(=O)(=O)C1=CC(=C(C=C1)C2=C(C=CC(=C2)Cl)OCC(=O)O)C(F)(F)F,0.232895309
131283970,CC1=C(C=C(C=C1)CO)N(C)C2=NC(=NC=C2)NC3=CC(=CC(=C3)N4CCOCC4)N5CCCOCC5,0.187145164
131284826,C[C@@H]1CN(C[C@@H](N1)C)C(=O)N[C@H](CC2=CC=C(C=C2)F)C(=O)N3CCC(CC3)(C4CCCCC4)C(=O)NC(C)(C)C,0.161460137
131285556,CS(=O)(=O)C1=CC(=C(C=C1)C2=C(C=CC(=C2)Cl)OCC(=O)O)Cl,0.259814673
131285557,CCC1=CC(=C(C=C1)OCC(=O)O)C2=CC=C(C=C2)S(=O)(=O)C,0.282063321
131285558,CCS(=O)(=O)C1=CC(=C(C=C1)C2=C(C=CC(=C2)Cl)OCC(=O)O)C,0.270335486
131285954,CN(C1=NC(=NC=C1)NC2=CC(=CC(=C2)N3CCOCC3)N4CCOCC4)C5=CC=CC(=C5)CO,0.189516577
131287029,CC1=C(N=CN=C1OC2CCN(CC2)C(=O)OC(C)C)OC3=C(N=CC=C3)C,0.25672011
131287614,C1=CC(=CC(=C1)C2=C(C=CC(=C2)C(F)(F)F)OCC(=O)O)C#N,0.306953376
131287618,CCS(=O)(=O)C1=CC(=C(C=C1)C2=C(C=CC(=C2)Cl)OCC(=O)O)Cl,0.250015414
134435281,CC(C1=CC2=C(C=C1)OCC(=O)N2CCN3CCC(CC3)NCC4=NC5=C(C=C4)OCC(=O)N5)O,0.184444911
134435282,CS(=O)(=O)C1=CC2=C(C=C1)OCC(=O)N2CCN3CCC(CC3)NCC4=NC5=C(C=C4)OCC(=O)N5,0.165790004
134435283,C1CN(CCC1NCC2=NC3=C(C=C2)OCC(=O)N3)CCN4C(=O)COC5=C4C=C(C=C5)C#N,0.166936931
134435284,COC1=CC2=C(C=C1)OCC(=O)N2CCN3CCC(CC3)NCC4=NC5=C(C=C4)OCC(=O)N5,0.189978739
134436286,CC(C)N(CCNCCC1=C2C(=C(C=C1)O)NC(=O)S2)C(=O)CCOCCC3=CC=CC=C3,0.206096819
134436606,COC1=CC=CC=C1C(=O)/C=C/C2=CC=CC=C2C(F)(F)F,0.326201585
134439094,C1CN(CCC1NCC2=NC3=C(C=C2)OCC(=O)N3)CCN4C(=O)COC5=C4C=C(C=C5)O,0.190937576
134439095,C1CN(CCC1NCC2=NC3=C(C=C2)OCC(=O)N3)CCN4C(=O)COC5=C4C=C(C=C5)C6=CC=CO6,0.197394943
134439849,CC(C)(C)OC(=O)NCC1CCC(CC1)CNC(=O)C2=CC(=NC3=CC=CC=C32)N4CCN(CC4)CCN(C)C,0.169945944
134439850,CC(C)(C)OC(=O)NCC1CCC(CC1)CNC(=O)C2=CC(=NC3=CC=CC=C32)N4CCC(CC4)CCN(C)C,0.17516166
134440798,CC1=C(C(=NO1)C2=C(C=CC=C2Cl)Cl)CC(=O)NCC3=CN=C(C=C3)OCC(F)(F)F,0.208954469
134441128,C1=CC=C2C(=C1)C=CC=C2CCOCCSCCCNC[C@@H](C3=C4C(=C(C=C3)O)NC(=O)S4)O,0.199189845
134441129,C1=CC(=C(C(=C1)Cl)Cl)CCNCCCSCCNC[C@@H](C2=C3C(=C(C=C2)O)NC(=O)S3)O,0.182104717
134442993,C1CN(CCC1NCC2=NC3=C(C=C2)OCC(=O)N3)CCN4C(=O)COC5=C4C=C(C=C5)OC(F)(F)F,0.187748324
134444010,CC1=C2C(=NC=C1)N=C(N2)CCC3=NC=CC(=C3)OC,0.29923226
134444019,CCCN(CCNCCC1=C2C(=C(C=C1)O)NC(=O)S2)C(=O)CCOCCC3=CC=CC=C3,0.199184518
134444883,C[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=C(N=C32)OCC4CC45CC5)N)O)O,0.21625045
134446865,CN(C)S(=O)(=O)C1=CC2=C(C=C1)OCC(=O)N2CCN3CCC(CC3)NCC4=NC5=C(C=C4)OCC(=O)N5,0.166570578
134447555,CC(C)(C)OC(=O)NCC1CCC(CC1)CNC(=O)C2=CC(=NC3=CC=CC=C32)N4CCC(CC4)CCN5CC(C5)O,0.167303108
134447881,CCCCN(CCNCCC1=C2C(=C(C=C1)O)NC(=O)S2)C(=O)CCOCCC3=CC=CC=C3,0.194955215
134448000,C1CC(C1)C2=NC3=NC=CN=C3N2CC4=CC(=O)NC5=C4C=CC(=C5F)F,0.217552857
134448836,C[C@@H]1[C@@H]([C@H]([C@@H](O1)N2C=NC3=C(N=C(N=C32)OCC4CC45CC5)N)O)Cl,0.261138644
134449036,CC1=CC(=C2C=C(C=CC2=N1)OC)N3CC(OC3=O)CNC(=O)C4CC4,0.190295841
134449640,C1CCC(C1)[C@@H](CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3,0.309035065
134450767,CC1=NN=C(C=C1)N2CC(C2)COC3=CC=C(C=C3)C4=NOC(=N4)C,0.278022307
134450805,C1CN(CCC1NCC2=NC3=C(C=C2)OCC(=O)N3)CCN4C(=O)COC5=C4C=C(C=C5)Br,0.188576209
134450807,C1CN(CCC1NCC2=NC3=C(C=C2)OCC(=O)N3)CCN4C(=O)COC5=C4C=C(C=C5)Cl,0.196633082
134450808,C1CN(CCC1NCC2=NC3=C(C=C2)OCC(=O)N3)CCN4C(=O)COC5=C4C=C(C=C5)F,0.182309162
134451503,CC(C)(C)OC(=O)NCC1CCC(CC1)CNC(=O)C2=CC(=NC3=CC=CC=C32)C4=CC=CC=C4,0.210972157
134451519,CN(C)CCC1CCN(CC1)C2=NC3=CC=CC=C3C(=C2)C(=O)NCC4CCC(CC4)CNC(=O)OC5CCOCC5,0.141517732
134451520,CC(C)(C)COC(=O)NCC1CCC(CC1)CNC(=O)C2=CC(=NC3=CC=CC=C32)N4CCC(CC4)CCN(C)C,0.174283275
134451809,CCN(CCNCCC1=C2C(=C(C=C1)O)NC(=O)S2)C(=O)CCOCCC3=CC=CC=C3,0.206645163
134452369,CC1=C(C(=NO1)C2=C(C=CC=C2Cl)Cl)NC(=O)OCC3=C(C=CC=C3Cl)F,0.232275603
134452683,C1CC(C1)COC2=NC(=C3C(=N2)N(C=N3)[C@H]4[C@@H]([C@@H]([C@H](O4)CF)O)O)N,0.218506087
134454745,COC[C@@H](CN1C(=O)C=NN(C1=O)C2=CC(=C(C=C2)Cl)C(=O)NCC3(CCCCCC3)O)O,0.12173848
134455258,CC(C)(C)OC(=O)NCC1CCC(CC1)CNC(=O)C2=CC(=NC3=CC=CC=C32)C4=CC=CC(=C4)CN,0.196176732
134455575,COC1=CC(=NC=C1)CCC2=NC3=C(N2)C=C(C=N3)Br,0.287854641
134456488,C1=CC=C(C=C1)CCNCCCSCCNC[C@@H](C2=C3C(=C(C=C2)O)NC(=O)S3)O,0.118134335
134458429,CC(=O)C1=CC2=C(C=C1)OCC(=O)N2CCN3CCC(CC3)NCC4=NC5=C(C=C4)OCC(=O)N5,0.183739732
134459120,CC(C)(C)OC(=O)NCC1CCC(CC1)CNC(=O)C2=CC(=NC3=CC=CC=C32)N4CCC(CC4)CCO,0.189248836
134459314,CC1=C(C=CC=C1NC(=O)C)NC2=NC(=NC=N2)N3CCC(CC3)OCC4=CC=C(C=C4)OC(F)(F)F,0.191297984
